,freq,ngrams
180,21981,io^
181,21836,oń^
182,21686,aw^
183,21583,gą^
184,21447,óc^
185,20582,ar^
186,20540,ża^
187,20135,wu^
188,19682,ęć^
189,19606,es^
190,19436,py^
191,19240,pa^
192,18414,mę^
193,18267,źć^
194,18067,gł^
195,18014,de^
196,17991,ut^
197,17363,ub^
198,17356,ór^
199,17088,oi^
200,16977,ól^
201,16877,mś^
202,16808,sł^
203,16392,ir^
204,16273,łu^
205,15999,rt^
206,15911,yn^
207,15835,ot^
208,15564,żę^
209,15342,sę^
210,15124,hu^
211,14709,os^
212,14071,lo^
213,13616,nd^
214,13531,ew^
215,13497,ck^
216,13050,tw^
217,12452,ng^
218,12071,pi^
219,11867,lą^
220,11617,hy^
221,11518,he^
222,11457,eź^
223,11364,óg^
224,11317,bę^
225,10917,me^
226,10609,uć^
227,10203,yk^
228,10196,ll^
229,9948,rw^
230,9717,pę^
231,9664,mą^
232,9479,rć^
233,9228,ho^
234,9149,dr^
235,8652,ns^
236,8521,śl^
237,8001,ol^
238,7891,bu^
239,7854,rk^
240,7553,us^
241,7549,nk^
242,7478,is^
243,7182,żu^
244,7149,ug^
245,6959,żą^
246,6918,yj^
247,6831,fa^
248,6713,sk^
249,6527,pu^
250,6513,ow^
251,6495,op^
252,6486,yż^
253,6418,rł^
254,6413,ur^
255,6283,uś^
256,6062,lm^
257,5991,uł^
258,5920,zł^
259,5863,ay^
260,5855,oć^
261,5701,ąś^
262,5644,ks^
263,5412,up^
264,5261,se^
265,5224,łę^
266,5029,yw^
267,4980,ąt^
268,4695,fi^
269,4392,eb^
270,4299,rd^
271,4213,il^
272,4136,mm^
273,4093,óć^
274,4018,iw^
275,3990,ob^
276,3896,tr^
277,3875,aź^
278,3825,eł^
279,3820,óz^
280,3809,ei^
281,3767,ąg^
282,3758,eg^
283,3733,ef^
284,3697,ęp^
285,3626,zm^
286,3589,ót^
287,3530,ep^
288,3517,ee^
289,3437,ęt^
290,3427,zd^
291,3402,it^
292,3336,ap^
293,3332,kł^
294,3278,ac^
295,3240,rm^
296,3095,ud^
297,3045,ip^
298,2850,zn^
299,2813,rs^
300,2775,ax^
301,2681,zg^
302,2677,of^
303,2658,uk^
304,2623,yl^
305,2566,uń^
306,2551,ss^
307,2473,un^
308,2444,ag^
309,2421,ig^
310,2406,ex^
311,2395,ys^
312,2393,pą^
313,2367,fy^
314,2366,be^
315,2350,jś^
316,2290,ęk^
317,2249,ey^
318,2243,eo^
319,2223,jo^
320,2143,fu^
321,2104,nr^
322,2015,ve^
323,2012,ul^
324,1922,so^
325,1786,ąk^
326,1770,óp^
327,1763,oł^
328,1741,yd^
329,1651,ge^
330,1649,km^
331,1622,tv^
332,1607,wn^
333,1537,ai^
334,1516,hi^
335,1495,yo^
336,1491,yp^
337,1465,iń^
338,1454,og^
339,1445,yc^
340,1424,yf^
341,1422,ht^
342,1415,sc^
343,1412,hm^
344,1342,ld^
345,1303,yb^
346,1287,lk^
347,1280,oj^
348,1269,uz^
349,1267,af^
350,1260,ri^
351,1231,rb^
352,1209,ąb^
353,1206,ke^
354,1161,hś^
355,1140,iz^
356,1136,rl^
357,1103,aa^
358,1099,yń^
359,1095,ky^
360,1086,ln^
361,1052,oo^
362,1040,ls^
363,1018,ds^
364,999,fę^
365,962,źń^
366,957,św^
367,934,zt^
368,933,łt^
369,922,rg^
370,913,ue^
371,903,ab^
372,884,yi^
373,875,au^
374,849,id^
375,822,uc^
376,772,tp^
377,768,lt^
378,761,rc^
379,740,eh^
380,729,ps^
381,687,oy^
382,685,lf^
383,669,ti^
384,661,hą^
385,652,ęd^
386,650,tm^
387,645,cm^
388,634,kg^
389,625,ly^
390,623,ęg^
391,615,ww^
392,614,fe^
393,608,rn^
394,603,ao^
395,593,kl^
396,591,ęż^
397,588,xy^
398,580,di^
399,578,ff^
400,558,ea^
401,558,dl^
402,552,js^
403,548,hł^
404,538,ox^
405,523,śń^
406,517,ęź^
407,515,np^
408,506,fo^
409,489,fr^
410,485,mb^
411,478,ux^
412,473,xi^
413,465,ąp^
414,460,pt^
415,452,gh^
416,448,fą^
417,438,mp^
418,423,jf^
419,414,sh^
420,408,oz^
421,403,dś^
422,401,łk^
423,373,jk^
424,365,łd^
425,365,va^
426,342,zz^
427,340,ąs^
428,336,td^
429,327,mw^
430,318,rś^
431,313,ws^
432,313,br^
433,303,jl^
434,293,wg^
435,289,yź^
436,284,cd^
437,274,ua^
438,273,pe^
439,269,zw^
440,258,oa^
441,253,oż^
442,250,łg^
443,246,tt^
444,245,mn^
445,235,zb^
446,233,jr^
447,227,ui^
448,222,ye^
449,220,ah^
450,220,jm^
451,220,żb^
452,215,łm^
453,213,vo^
454,203,sp^
455,203,ya^
456,196,łw^
457,190,łp^
458,187,uu^
459,183,óm^
460,179,ft^
461,177,ęś^
462,173,vy^
463,163,rp^
464,158,lp^
465,153,mf^
466,152,mg^
467,147,nż^
468,147,nn^
469,142,dż^
470,138,if^
471,135,fm^
472,132,sm^
473,130,yg^
474,129,uo^
475,126,ct^
476,124,wr^
477,124,yz^
478,123,źb^
479,123,rń^
480,122,vu^
481,120,sg^
482,116,gr^
483,115,th^
484,114,yu^
485,111,ąź^
486,110,ęs^
487,109,eę^
488,107,dm^
489,107,rż^
490,101,śm^
491,98,lg^
492,97,tł^
493,97,łn^
494,89,lc^
495,85,bc^
496,85,bs^
497,84,ib^
498,79,eą^
499,76,ix^
500,75,uf^
501,71,wf^
502,70,wd^
503,65,tg^
504,64,śb^
505,59,oź^
506,59,źm^
507,59,jd^
508,59,kr^
509,58,gd^
510,58,rf^
511,58,nc^
512,56,ąz^
513,56,łć^
514,55,rr^
515,54,tj^
516,54,lb^
517,52,bł^
518,52,tc^
519,52,eu^
520,50,fl^
521,48,pp^
522,48,dc^
523,48,ae^
524,47,uę^
525,46,tl^
526,42,tz^
527,41,pł^
528,40,hp^
529,40,łż^
530,38,kp^
531,38,uw^
532,38,bp^
533,37,kw^
534,37,cl^
535,35,jc^
536,34,nz^
537,34,kc^
538,33,oe^
539,33,kh^
540,31,xx^
541,31,uy^
542,29,lń^
543,28,bn^
544,27,vą^
545,27,pń^
546,27,uh^
547,27,jt^
548,26,ml^
549,26,ńc^
550,26,ęb^
551,26,vę^
552,25,hg^
553,25,gn^
554,24,yr^
555,23,ou^
556,23,pn^
557,22,dg^
558,21,dh^
559,19,lż^
560,19,wc^
561,19,ms^
562,17,jp^
563,16,jn^
564,16,gy^
565,16,śc^
566,15,zp^
567,14,gw^
568,14,pm^
569,13,kk^
570,13,bd^
571,12,wk^
572,12,żi^
573,11,cs^
574,10,bm^
575,10,wl^
576,9,db^
577,9,sb^
578,9,śp^
579,8,bć^
580,8,zl^
581,8,ov^
582,8,jw^
583,8,pl^
584,8,wł^
585,8,xt^
586,8,dj^
587,7,lw^
588,6,iv^
589,6,ęz^
590,6,łń^
591,6,fp^
592,6,oę^
593,6,bl^
594,5,uą^
595,5,óź^
596,5,hr^
597,4,yę^
598,4,lx^
599,4,jz^
600,4,ts^
601,4,pr^
602,3,hl^
603,3,sf^
604,3,sl^
605,3,śr^
606,3,nb^
607,3,oą^
608,3,mć^
609,3,pk^
610,3,wt^
611,2,uź^
612,2,cf^
613,2,xe^
614,2,cn^
615,2,gz^
616,2,cg^
617,2,aq^
618,2,łb^
619,2,dn^
620,2,kb^
