,freq,ngrams
523,9444,chcą^
524,9443,zecz^
525,9442,ierw^
526,9420,ierć^
527,9402,ment^
528,9397,iami^
529,9378,ieka^
530,9357,erem^
531,9341,okąd^
532,9339,anem^
533,9332,acza^
534,9331,leko^
535,9324,kimś^
536,9322,grać^
537,9318,odzę^
538,9315,wina^
539,9298,arzy^
540,9285,inne^
541,9246,erci^
542,9233,arów^
543,9215,raca^
544,9209,oraj^
545,9201,nież^
546,9177,iwko^
547,9077,ętam^
548,9066,órej^
549,9023,zrób^
550,9018,nien^
551,8996,adzę^
552,8980,wiła^
553,8961,dego^
554,8953,zinę^
555,8947,tuje^
556,8935,ywam^
557,8932,ońca^
558,8927,chał^
559,8916,biła^
560,8915,asem^
561,8886,ręce^
562,8879,ktor^
563,8878,znów^
564,8809,abła^
565,8777,erce^
566,8762,efon^
567,8755,jsca^
568,8672,damy^
569,8616,ówią^
570,8604,ieta^
571,8599,ójdę^
572,8588,ątrz^
573,8576,dzin^
574,8550,arze^
575,8512,szyć^
576,8483,łowy^
577,8460,mała^
578,8453,onię^
579,8446,nach^
580,8429,itam^
581,8420,niku^
582,8406,tata^
583,8398,awać^
584,8388,iale^
585,8381,ażaj^
586,8376,myśl^
587,8350,liwy^
588,8332,ucie^
589,8296,cimy^
590,8288,asta^
591,8283,pszy^
592,8272,tery^
593,8254,towy^
594,8250,nnym^
595,8243,azać^
596,8224,uper^
597,8176,koło^
598,8171,ciel^
599,8167,rzmi^
600,8152,enić^
601,8130,unek^
602,8129,łowę^
603,8129,iata^
604,8127,wami^
605,8111,artw^
606,8089,inna^
607,8089,suje^
608,8083,dniu^
609,8078,tora^
610,8075,cale^
611,8074,parę^
612,8067,mowy^
613,8058,jsze^
614,8047,ybym^
615,8039,odze^
616,8024,ałby^
617,8023,rasz^
618,8022,edzą^
619,8009,jack^
620,7950,żdym^
621,7930,lery^
622,7926,odni^
623,7922,eszę^
624,7919,itaj^
625,7903,awił^
626,7891,iero^
627,7886,ięta^
628,7859,ewna^
629,7852,zina^
630,7849,zesz^
631,7836,żony^
632,7813,bnie^
633,7807,aszą^
634,7803,pięć^
635,7784,dłeś^
636,7772,góle^
637,7771,śleć^
638,7765,rbie^
639,7749,alić^
640,7747,puść^
641,7743,niki^
642,7723,inni^
643,7723,ówno^
644,7711,mego^
645,7705,cego^
646,7670,knąć^
647,7651,znej^
648,7647,złam^
649,7641,iemi^
650,7640,giem^
651,7621,taje^
652,7609,licy^
653,7609,eźle^
654,7606,anią^
655,7591,otów^
656,7588,głem^
657,7578,trze^
658,7577,atni^
659,7558,ogła^
660,7542,acić^
661,7534,cemy^
662,7533,kcji^
663,7513,szne^
664,7505,stra^
665,7504,paki^
666,7436,hasz^
667,7431,jaką^
668,7414,czną^
669,7394,tnio^
670,7379,szaj^
671,7349,lnym^
672,7345,erca^
673,7337,złem^
674,7325,cała^
675,7320,nowe^
676,7310,woli^
677,7310,zamy^
678,7306,iają^
679,7303,namy^
680,7287,psze^
681,7286,oraz^
682,7268,koły^
683,7251,erzy^
684,7248,iela^
685,7244,ziła^
686,7232,ntem^
687,7222,zymś^
688,7211,adku^
689,7207,łnie^
690,7206,icja^
691,7202,unku^
692,7197,uchy^
693,7191,rany^
694,7178,znym^
695,7172,syna^
696,7171,iwne^
697,7170,wagę^
698,7158,anka^
699,7154,onym^
700,7153,synu^
701,7150,obią^
702,7145,edzi^
703,7138,wają^
704,7137,knie^
705,7128,ńczy^
706,7123,twie^
707,7115,zeni^
708,7097,dzam^
709,7089,iska^
710,7076,czór^
711,7072,nisz^
712,7070,zeka^
713,7045,odku^
714,7018,roga^
715,7012,spać^
716,7008,ożyć^
717,7008,żasz^
718,7005,szać^
719,6996,jaka^
720,6987,rzył^
721,6986,ocha^
722,6974,nęła^
723,6958,anoc^
724,6955,ciła^
725,6951,cząć^
726,6936,taką^
727,6933,ówki^
728,6931,ronę^
729,6929,bili^
730,6927,rach^
731,6921,rócę^
732,6907,odzą^
733,6870,brat^
734,6870,esie^
735,6854,ramy^
736,6849,rata^
737,6836,ieni^
738,6836,jąco^
739,6833,lkie^
740,6827,arty^
741,6818,tymi^
742,6817,wość^
743,6810,amie^
744,6806,rcie^
745,6801,zach^
746,6797,krwi^
747,6780,zają^
748,6747,szka^
749,6739,łowo^
750,6700,abił^
751,6698,cami^
752,6672,onów^
753,6659,krew^
754,6658,komu^
755,6653,umie^
756,6650,nica^
757,6647,zynę^
758,6641,jeść^
759,6639,adzi^
760,6633,ując^
761,6630,owód^
762,6625,kają^
763,6606,radę^
764,6594,duje^
765,6587,hodu^
766,6578,warz^
767,6561,tanę^
768,6544,óbuj^
769,6543,bota^
770,6516,plan^
771,6514,adam^
772,6512,oria^
773,6501,acaj^
774,6474,isać^
775,6472,upić^
776,6470,anym^
777,6453,wimy^
778,6445,alna^
779,6408,jadę^
780,6406,ywał^
781,6406,czek^
782,6394,nnaś^
783,6381,ężko^
784,6370,twić^
785,6358,atek^
786,6342,gnąć^
787,6342,ucha^
788,6313,ięty^
789,6309,ukać^
790,6305,omoc^
791,6298,ziom^
792,6291,odów^
793,6288,óźno^
794,6283,rzam^
795,6281,liwa^
796,6274,asto^
797,6273,skim^
798,6271,ąłeś^
799,6248,lecz^
800,6244,zęść^
801,6238,erać^
802,6229,złym^
803,6229,eści^
804,6228,wolę^
805,6227,tuję^
806,6220,anów^
807,6214,kość^
808,6212,iamy^
809,6212,boga^
810,6204,pisz^
811,6196,enta^
812,6196,emat^
813,6194,towa^
814,6186,odka^
815,6177,aków^
816,6176,roni^
817,6154,nnie^
818,6153,tali^
819,6153,lubi^
820,6136,órka^
821,6129,leci^
822,6120,olić^
823,6119,ciół^
824,6111,efie^
825,6110,mnij^
826,6109,ęciu^
827,6105,ziąć^
828,6104,ojny^
829,6085,gram^
830,6052,jszy^
831,6051,mało^
832,6046,zwoń^
833,6042,poty^
834,6033,towi^
835,6026,awno^
836,6003,oleś^
837,5999,iorę^
838,5981,awne^
839,5973,oimi^
840,5962,rwać^
841,5962,rium^
842,5961,dała^
843,5949,iące^
844,5949,iągu^
845,5933,okaż^
846,5927,iany^
847,5923,dług^
848,5921,ójść^
849,5889,ałej^
850,5874,wiąc^
851,5869,rami^
852,5862,raju^
853,5858,brał^
854,5845,cuje^
855,5828,tały^
856,5821,iałe^
857,5815,ciaż^
858,5812,muje^
859,5801,upie^
860,5778,ybyś^
861,5768,cach^
862,5762,awię^
863,5761,iedź^
864,5759,ątek^
865,5756,małe^
866,5753,ówkę^
867,5723,ócił^
868,5723,razu^
869,5707,omóż^
870,5703,film^
871,5694,wnym^
872,5689,urze^
873,5688,onać^
874,5684,opak^
875,5674,lemy^
876,5668,ziło^
877,5667,icji^
878,5657,ńcie^
879,5656,ękna^
880,5647,czaj^
881,5631,zała^
882,5618,zyną^
883,5604,erów^
884,5603,inno^
885,5592,enty^
886,5588,ącym^
887,5586,ogli^
888,5582,rękę^
889,5572,iary^
890,5560,elka^
891,5556,ątku^
892,5549,nnam^
893,5548,eram^
894,5546,ótce^
895,5545,niła^
896,5540,boty^
897,5521,góry^
898,5509,tkać^
899,5507,zech^
900,5494,łosy^
901,5492,rady^
902,5491,erio^
903,5479,towe^
904,5476,zami^
905,5471,zyma^
906,5467,ażam^
907,5451,uszą^
908,5451,mowa^
909,5446,daję^
910,5438,tędy^
911,5435,mimo^
912,5431,orii^
913,5425,jemu^
914,5408,niam^
915,5392,ekam^
916,5384,akoś^
917,5371,eraj^
918,5362,kimi^
919,5356,giej^
920,5346,róci^
921,5334,onił^
922,5333,nęło^
923,5322,użej^
924,5316,rogę^
925,5304,onad^
926,5293,głby^
927,5292,arte^
928,5285,akąś^
929,5280,ator^
930,5264,ądać^
931,5260,zość^
932,5257,lone^
933,5255,osto^
934,5255,jedź^
935,5247,awał^
936,5239,ewne^
937,5210,kcie^
938,5203,ński^
939,5201,osił^
940,5199,acać^
941,5193,kowy^
942,5190,ocie^
943,5180,odem^
944,5171,udno^
945,5151,ynku^
946,5150,łupi^
947,5147,rała^
948,5140,emię^
949,5139,jąca^
950,5123,okay^
951,5117,ilku^
952,5111,górę^
953,5107,ansę^
954,5102,udne^
955,5095,opcy^
956,5077,nieć^
957,5073,agle^
958,5064,aden^
959,5059,marł^
960,5057,ceta^
961,5045,kole^
962,5043,miar^
963,5043,wila^
964,5036,szeć^
965,5026,gość^
966,5021,gnij^
967,5012,brak^
968,5007,icho^
969,5005,aczę^
970,5005,acam^
971,4992,órze^
972,4990,alni^
973,4980,orku^
974,4979,etem^
975,4973,azał^
976,4957,wsza^
977,4956,rugi^
978,4949,nuje^
979,4943,jcem^
980,4933,nosi^
981,4932,bije^
982,4923,inął^
983,4919,cieć^
984,4917,ęsto^
985,4916,jcze^
986,4916,ykle^
987,4915,siąc^
988,4913,twem^
989,4906,rają^
990,4901,biję^
991,4898,koda^
992,4885,czuć^
993,4883,azji^
994,4876,ijmy^
995,4872,zany^
996,4857,nieś^
997,4842,atwo^
998,4836,elić^
999,4835,iada^
1000,4826,ynek^
1001,4812,nowa^
1002,4812,waga^
1003,4812,ytaj^
1004,4805,boli^
1005,4803,iono^
1006,4801,idzi^
1007,4792,lona^
1008,4790,uchu^
1009,4790,ięte^
1010,4788,zice^
1011,4784,stów^
1012,4780,ałek^
1013,4779,ytam^
1014,4778,każę^
1015,4777,ecka^
1016,4762,achu^
1017,4755,ówka^
1018,4752,elką^
1019,4742,praw^
1020,4740,adna^
1021,4733,iaki^
1022,4733,afię^
1023,4728,wnik^
1024,4728,ucić^
1025,4718,anno^
1026,4717,kowe^
1027,4715,wały^
1028,4713,etny^
1029,4705,rali^
1030,4705,boje^
1031,4704,akaś^
1032,4702,użyć^
1033,4701,telu^
1034,4697,wani^
1035,4692,port^
1036,4686,usza^
1037,4685,choć^
1038,4678,zyka^
1039,4677,olny^
1040,4677,wórz^
1041,4674,jmie^
1042,4666,lnej^
1043,4640,yzna^
1044,4637,dzać^
1045,4631,błąd^
1046,4629,kcja^
1047,4629,brym^
1048,4626,ezmę^
1049,4625,dach^
1050,4617,cili^
1051,4610,órki^
1052,4607,rana^
1053,4605,tety^
1054,4601,boję^
1055,4599,wagi^
1056,4593,iwym^
1057,4575,ncji^
1058,4558,ękne^
1059,4556,ukam^
1060,4548,czam^
1061,4531,stój^
1062,4529,atką^
1063,4527,tylu^
1064,4527,atkę^
1065,4523,botę^
1066,4521,głeś^
1067,4520,órkę^
1068,4514,szli^
1069,4514,adne^
1070,4512,tnia^
1071,4508,lady^
1072,4494,jsza^
1073,4475,lazł^
1074,4466,uszy^
1075,4453,liny^
1076,4449,trzu^
1077,4446,oisz^
1078,4439,zemy^
1079,4438,ępny^
1080,4435,tają^
1081,4430,orów^
1082,4421,yszę^
1083,4419,padł^
1084,4418,czyż^
1085,4417,piec^
1086,4402,pnym^
1087,4397,trów^
1088,4376,męża^
1089,4373,obok^
1090,4372,wiec^
1091,4370,ęłam^
1092,4365,sach^
1093,4364,odny^
1094,4349,zyki^
1095,4347,złaś^
1096,4339,żonę^
1097,4332,ązek^
1098,4330,nogi^
1099,4328,nków^
1100,4320,zcza^
1101,4320,jmij^
1102,4319,ziwe^
1103,4311,ajdę^
1104,4306,ętaj^
1105,4306,ądam^
1106,4298,olno^
1107,4297,amym^
1108,4294,ietą^
1109,4293,mowę^
1110,4292,rzał^
1111,4291,ziwy^
1112,4289,tyki^
1113,4288,knął^
1114,4275,niać^
1115,4275,stry^
1116,4273,iżej^
1117,4269,wcie^
1118,4267,inka^
1119,4262,żoną^
1120,4255,ająć^
1121,4253,rank^
1122,4253,adła^
1123,4252,rnie^
1124,4237,ęgam^
1125,4231,wiał^
1126,4228,ugie^
1127,4224,ruje^
1128,4222,nową^
1129,4220,czmy^
1130,4208,biam^
1131,4206,nicę^
1132,4205,szem^
1133,4204,rafi^
1134,4199,tość^
1135,4193,icję^
1136,4178,ucia^
1137,4175,niby^
1138,4170,hała^
1139,4166,nuję^
1140,4161,łożę^
1141,4159,wano^
1142,4158,nają^
1143,4158,erza^
1144,4156,etki^
1145,4142,alki^
1146,4140,isty^
1147,4130,limy^
1148,4129,ynka^
1149,4126,tyłu^
1150,4122,lców^
1151,4121,ajmę^
1152,4120,idać^
1153,4120,enki^
1154,4119,iczy^
1155,4118,głos^
1156,4105,opie^
1157,4072,stan^
1158,4062,łody^
1159,4043,óżka^
1160,4041,tamy^
1161,4039,stro^
1162,4033,ęści^
1163,4032,koła^
1164,4030,oste^
1165,4025,znał^
1166,4023,aram^
1167,4019,zili^
1168,4016,skać^
1169,4014,gnie^
1170,4008,wamy^
1171,4004,azda^
1172,3998,soby^
1173,3997,pada^
1174,3988,pcze^
1175,3988,iura^
1176,3974,ocno^
1177,3962,głam^
1178,3961,duży^
1179,3955,tala^
1180,3950,trza^
1181,3950,apać^
1182,3949,tara^
1183,3947,chem^
1184,3943,yślą^
1185,3932,onej^
1186,3929,yków^
1187,3929,anki^
1188,3926,dkąd^
1189,3926,dźmi^
1190,3924,ewny^
1191,3918,anej^
1192,3913,arła^
1193,3909,odne^
1194,3907,siła^
1195,3903,awna^
1196,3899,rzuć^
1197,3895,rdzi^
1198,3888,ietę^
1199,3885,same^
1200,3884,łącz^
1201,3879,iana^
1202,3877,pnie^
1203,3875,nimy^
1204,3860,isku^
1205,3857,czać^
1206,3856,yjdź^
1207,3850,iądź^
1208,3848,arny^
1209,3845,yłek^
1210,3840,arta^
1211,3839,maga^
1212,3835,żdej^
1213,3821,dane^
1214,3821,iąść^
1215,3821,ista^
1216,3817,ojna^
1217,3815,jach^
1218,3805,dali^
1219,3800,kała^
1220,3787,usiu^
1221,3772,śród^
1222,3771,talu^
1223,3767,rywa^
1224,3765,ółmi^
1225,3758,unki^
1226,3753,kowi^
1227,3752,atku^
1228,3749,czął^
1229,3748,nale^
1230,3744,tacy^
1231,3742,entu^
1232,3734,wite^
1233,3730,rzej^
1234,3727,ieją^
1235,3720,tury^
1236,3714,ejny^
1237,3707,ynki^
1238,3705,dząc^
1239,3704,owne^
1240,3704,małą^
1241,3702,trum^
1242,3700,zczę^
1243,3696,wach^
1244,3695,awdy^
1245,3693,ogło^
1246,3690,alną^
1247,3685,trwa^
1248,3679,atło^
1249,3676,ściu^
1250,3659,azdy^
1251,3658,seks^
1252,3653,kawy^
1253,3650,nęli^
1254,3646,liby^
1255,3643,orię^
1256,3641,anny^
1257,3636,miły^
1258,3636,stęp^
1259,3633,etów^
1260,3620,czko^
1261,3616,sady^
1262,3612,dowy^
1263,3610,bogu^
1264,3604,kund^
1265,3602,stoi^
1266,3586,siem^
1267,3585,ułem^
1268,3583,rona^
1269,3577,isał^
1270,3576,fisz^
1271,3575,kcję^
1272,3574,szta^
1273,3571,amej^
1274,3570,niał^
1275,3569,yjdę^
1276,3567,iste^
1277,3564,mary^
1278,3560,jącą^
1279,3560,żyła^
1280,3560,ynem^
1281,3554,siły^
1282,3553,yłby^
1283,3548,acił^
1284,3548,nice^
1285,3547,list^
1286,3547,dole^
1287,3544,etne^
1288,3543,zymi^
1289,3542,azić^
1290,3541,ezły^
1291,3534,żcie^
1292,3532,ękny^
1293,3532,cony^
1294,3531,niło^
1295,3531,biad^
1296,3528,eres^
1297,3527,boru^
1298,3521,tony^
1299,3521,ufać^
1300,3521,ażny^
1301,3520,rzeń^
1302,3519,lety^
1303,3517,nnej^
1304,3515,adał^
1305,3515,poro^
1306,3507,iców^
1307,3506,osyć^
1308,3505,ługi^
1309,3504,anna^
1310,3502,chni^
1311,3500,dzaj^
1312,3494,wróć^
1313,3490,szki^
1314,3490,iski^
1315,3487,pies^
1316,3480,iosę^
1317,3478,ymam^
1318,3476,tyka^
1319,3470,szef^
1320,3465,rowy^
1321,3463,stka^
1322,3462,dyną^
1323,3460,zent^
1324,3457,sztę^
1325,3452,rtwy^
1326,3448,adzą^
1327,3445,kawe^
1328,3443,psza^
1329,3441,adka^
1330,3435,ależ^
1331,3433,agam^
1332,3431,eciw^
1333,3429,zane^
1334,3424,nany^
1335,3423,muję^
1336,3421,waża^
1337,3421,znik^
1338,3405,ddać^
1339,3400,arka^
1340,3399,ysta^
1341,3398,nała^
1342,3397,dków^
1343,3395,twię^
1344,3395,paść^
1345,3388,lcie^
1346,3387,rząd^
1347,3387,ącej^
1348,3385,kbym^
1349,3382,ensu^
1350,3382,szcz^
1351,3379,mych^
1352,3375,słem^
1353,3373,gień^
1354,3372,czem^
1355,3371,jęty^
1356,3367,iału^
1357,3360,ślał^
1358,3355,ekła^
1359,3353,szał^
1360,3345,enka^
1361,3345,karz^
1362,3336,słać^
1363,3319,yczy^
1364,3316,goda^
1365,3315,szek^
1366,3312,dami^
1367,3308,zało^
1368,3306,ankę^
1369,3302,ślub^
1370,3297,obrą^
1371,3297,yjny^
1372,3296,biet^
1373,3295,słów^
1374,3289,grał^
1375,3288,taną^
1376,3283,zący^
1377,3282,usta^
1378,3275,odać^
1379,3273,wiaj^
1380,3272,okół^
1381,3267,izji^
1382,3265,ążki^
1383,3265,odaj^
1384,3255,duże^
1385,3254,każe^
1386,3254,bują^
1387,3252,atła^
1388,3250,twoi^
1389,3249,pali^
1390,3247,atów^
1391,3246,buty^
1392,3242,ńska^
1393,3240,pach^
1394,3239,ązku^
1395,3235,onią^
1396,3235,ynym^
1397,3235,biło^
1398,3218,obyć^
1399,3218,anek^
1400,3217,anku^
1401,3209,casz^
1402,3209,mtąd^
1403,3204,zaju^
1404,3201,rupa^
1405,3191,lany^
1406,3188,iaka^
1407,3187,woda^
1408,3185,kryć^
1409,3185,śnić^
1410,3182,złeś^
1411,3181,tera^
1412,3175,jnym^
1413,3172,ymał^
1414,3170,onia^
1415,3168,olej^
1416,3167,ćcie^
1417,3163,acją^
1418,3162,ewać^
1419,3161,rszy^
1420,3153,lega^
1421,3152,obne^
