,freq,ngrams
233,57511,ożes
234,57382,aśni
235,57296,obac
236,57215,mamy
237,56763,swoj
238,56731,zoba
239,56667,onie
240,56528,czym
241,56194,mier
242,56037,cześ
243,55548,dnie
244,55473,ięku
245,55319,dzin
246,54971,ękuj
247,54732,atrz
248,54375,miej
249,54354,ządk
250,54318,ieli
251,54235,wnie
252,54153,ądku
253,53890,ając
254,53800,ycie
255,53470,dost
256,52900,tawi
257,52828,czni
258,52764,dził
259,52620,ziew
260,52467,rozm
261,52333,hodź
262,52317,czen
263,51912,kuję
264,51716,rost
265,51697,ujes
266,51383,uszę
267,51301,znac
268,50986,rawi
269,50919,wiad
270,50627,awda
271,50593,śmie
272,50348,tnie
273,49924,bier
274,49746,yglą
275,49691,niem
276,49346,wiec
277,49152,mien
278,49145,czył
279,49110,świa
280,49096,tóre
281,49088,nies
282,49068,iera
283,48958,dziw
284,48893,wygl
285,48769,poko
286,48620,wróc
287,48461,odni
288,48396,zest
289,48392,świe
290,48138,ierw
291,48121,prób
292,47893,chyb
293,47879,mawi
294,47684,winn
295,47666,kład
296,47473,hyba
297,47440,dale
298,47423,łysz
299,47309,kieg
300,47243,awet
301,47220,nawe
302,46880,iłeś
303,46872,domu
304,46473,słys
305,46308,znal
306,46299,pocz
307,46292,yśla
308,46055,łaśn
309,45912,ciąg
310,45866,stat
311,45765,prow
312,45748,niew
313,45645,nale
314,45485,ojeg
315,45246,ejsc
316,45226,ważn
317,44782,ończ
318,44781,owad
319,44733,spok
320,44467,znie
321,44380,inie
322,44363,kole
323,44174,dzić
324,44147,ojej
325,44143,ciel
326,44094,ałaś
327,44046,chło
328,43851,będę
329,43711,jdzi
330,43641,zaws
331,43638,łowi
332,43285,zeci
333,43225,awsz
334,43205,eczy
335,43196,yłem
336,43010,każd
337,43008,tało
338,42930,ślał
339,42792,roch
340,42674,sisz
341,42655,bisz
342,42578,częś
343,42561,ześć
344,42464,pyta
345,42156,lubi
346,41984,stać
347,41972,iele
348,41837,wadz
349,41826,zyja
350,41812,chaj
351,41803,ozma
352,41505,zyna
353,41401,ówił
354,41371,zmaw
355,41346,iewc
356,41344,ewcz
357,41231,wczy
358,41193,iewa
359,41085,amię
360,41012,moja
361,40958,stwo
362,40932,aliś
363,40801,wałe
364,40784,hłop
365,40745,tych
366,40695,róci
367,40648,zywi
368,40543,kich
369,40438,troc
370,40361,awie
371,40335,ochę
372,40291,eczn
373,40229,dzwo
374,40190,dzen
375,40009,stro
376,39914,iech
377,39887,kogo
378,39861,ięki
379,39777,mogł
380,39725,pami
381,39600,ostr
382,39508,obis
383,39496,ekaj
384,39485,zami
385,39424,esta
386,39266,icie
387,39263,asze
388,39210,ięta
389,39145,wdzi
390,39136,eśmy
391,39136,usis
392,39087,racj
393,38998,wiet
394,38897,obry
395,38761,wiat
396,38729,zisz
397,38681,czne
398,38570,patr
399,38531,teśm
400,38527,stęp
401,38470,zebu
402,38458,znaj
403,38315,chol
404,38139,ktoś
405,38124,ięce
406,38119,podo
407,38036,szuk
408,38006,chwi
409,37853,alej
410,37811,awdz
411,37740,odob
412,37717,ebuj
413,37602,pomy
414,37548,oler
415,37546,czło
416,37487,erws
417,37472,hwil
418,37405,nicz
419,37367,kowa
420,37160,owod
421,37077,twój
422,37011,łbym
423,37007,ęcej
424,36983,hole
425,36958,yscy
426,36948,ałby
427,36897,rwsz
428,36871,wini
429,36846,zień
430,36799,yczn
431,36776,chan
432,36767,ńczy
433,36691,rdzi
434,36685,pozw
435,36684,echa
436,36670,pomo
437,36560,zczę
438,36555,amie
439,36487,simy
440,36432,ysta
441,36423,nośc
442,36411,piec
443,36364,lisz
444,36337,tobą
445,36233,wych
446,36195,zysc
447,36142,ziel
448,36040,zesz
449,35926,jemy
450,35858,wała
451,35811,erzy
452,35741,byłe
453,35722,raca
454,35595,jaci
455,35560,lepi
456,35537,eści
457,35532,pana
458,35501,uważ
459,35405,yjac
460,35376,atni
461,35364,tkie
462,35351,szko
463,35285,szyb
464,35273,azem
465,35142,dług
466,35119,ozna
467,35087,ostu
468,35063,mięt
469,35057,wali
470,35021,epie
471,35014,czyw
472,34799,zywa
473,34759,raze
474,34746,żemy
475,34668,ucie
476,34666,ożem
477,34483,zani
478,34262,czuj
479,34257,leps
480,34198,mógł
481,34001,otow
482,34000,spot
483,33950,usim
484,33889,złow
485,33677,ewni
486,33666,czem
487,33658,boże
488,33543,albo
489,33511,zwon
490,33498,eszk
491,33441,nieg
492,33406,yślę
493,33347,iłam
494,33254,czny
495,33245,szka
496,33222,odpo
497,33118,pien
498,33101,piej
499,33093,epsz
500,32954,późn
501,32919,okoj
502,32866,iast
503,32819,ielk
504,32788,tatn
505,32767,kobi
506,32627,pełn
507,32598,rzyk
508,32548,ajci
509,32418,łaby
510,32324,zedł
511,32304,rzej
512,32205,woni
513,32204,godz
514,32185,dowa
515,32154,ieje
516,32145,wyst
517,31897,inny
518,31849,szed
519,31756,biet
520,31754,iczn
521,31700,łącz
522,31695,jech
523,31600,czon
524,31520,skie
525,31498,licz
526,31476,iesi
527,31473,ciek
528,31456,olic
529,31430,adni
530,31429,ietn
531,31416,tycz
532,31391,goto
533,31361,zuka
534,31342,zmie
535,31314,zała
536,31300,wasz
537,31223,otem
538,31216,otka
539,31143,wyda
540,31057,pomn
541,31054,aszy
542,31009,ację
543,31002,orze
544,30969,ładn
545,30953,woln
546,30902,miło
547,30840,zemu
548,30740,mart
549,30619,biłe
550,30571,rani
551,30554,ejsz
552,30544,usia
553,30536,jęci
554,30444,daje
555,30420,rzek
556,30343,cham
557,30171,ocze
558,30101,pomó
559,30039,artw
560,30019,żadn
561,29984,zpie
562,29942,omni
563,29771,wego
564,29717,rusz
565,29693,roni
566,29670,dani
567,29641,woją
568,29640,ierd
569,29578,stań
570,29556,powo
571,29548,jedz
572,29511,nowa
573,29439,gdyb
574,29433,dyby
575,29279,ieka
576,29261,bezp
577,29253,buje
578,29245,ństw
579,29244,iada
580,29229,ocho
581,29058,poli
582,28995,rzel
583,28957,potk
584,28930,wrac
585,28918,ślis
586,28903,asne
587,28889,niał
588,28858,wiśc
589,28815,erze
590,28784,tere
591,28773,woim
592,28765,zach
593,28752,rzuc
594,28741,iepr
595,28528,rzem
596,28428,rzyp
597,28424,nast
598,28416,waża
599,28387,chać
600,28347,ktor
601,28339,twie
602,28324,bowa
603,28302,owni
604,28261,raci
605,28235,oble
606,28224,rzył
607,28203,opie
608,28192,chow
609,28189,ywiś
610,28149,zwol
611,28128,acji
612,28086,moim
613,28069,poka
614,28059,siał
615,28058,etni
616,28055,mias
617,28053,trac
618,28044,miem
619,28028,prob
620,28025,twoi
621,28013,wany
622,28012,liśc
623,27952,mieć
624,27952,szym
625,27896,zony
626,27842,rzyn
627,27819,rafi
628,27812,rzen
629,27675,iałb
630,27672,robl
631,27668,blem
632,27618,oich
633,27613,kona
634,27589,arzy
635,27542,lałe
636,27512,dpow
637,27471,anow
638,27464,niez
639,27434,szał
640,27417,arze
641,27401,inte
642,27397,zasu
643,27346,temu
644,27342,ując
645,27318,zamk
646,27311,zych
647,27284,woja
648,27107,kont
649,27096,okój
650,27096,pokó
651,27093,zapo
652,27022,cały
653,27002,jako
654,27000,najd
655,26989,ujem
656,26941,adza
657,26842,kaza
658,26835,wita
659,26833,skoń
660,26833,elki
661,26830,azyw
662,26802,ezpi
663,26761,ycho
664,26629,face
665,26622,godn
666,26554,nami
667,26526,jasn
668,26487,zyni
669,26430,osob
670,26393,wiłe
671,26350,orzy
672,26336,ieck
673,26309,isto
674,26302,zuci
675,26253,okaz
676,26209,chał
677,26124,tarc
678,26112,wiąz
679,26029,post
680,26008,lwie
681,25999,ciec
682,25974,wiać
683,25942,odej
684,25925,kolw
685,25925,olwi
686,25925,iędz
687,25896,ność
688,25869,źnie
689,25772,dawa
690,25745,nikt
691,25725,kilk
692,25712,sieb
693,25670,óźni
694,25663,tele
695,25568,pisa
696,25478,zadz
697,25463,amkn
698,25323,hani
699,25313,uczy
700,25312,nter
701,25271,wisz
702,25262,arcz
703,25261,eden
704,25228,sądz
705,25105,amoc
706,24915,kurw
707,24883,moch
708,24882,sprz
709,24875,zeba
710,24847,głup
711,24836,rzyć
712,24798,ajle
713,24792,jede
714,24782,resz
715,24768,zają
716,24739,poro
717,24728,drog
718,24681,stąd
719,24678,najl
720,24675,zcie
721,24659,płac
722,24658,jlep
723,24642,wien
724,24641,plan
725,24632,pozn
726,24630,twor
727,24576,iliś
728,24538,zara
729,24526,ment
730,24524,czys
731,24476,posz
732,24463,dnia
733,24452,ależ
734,24411,sied
735,24378,inne
736,24353,ateg
737,24348,twar
738,24339,traf
739,24290,usza
740,24206,łatw
741,24163,ysza
742,24163,nazy
743,24094,ędzy
744,23990,eważ
745,23969,acet
746,23850,tron
747,23835,apom
748,23821,róbu
749,23821,óbuj
750,23814,nich
751,23806,wspa
752,23710,lnie
753,23706,tedy
754,23704,głow
755,23693,late
756,23673,yłeś
757,23622,wted
758,23621,dziś
759,23599,iękn
760,23587,rosi
761,23585,nadz
762,23575,mają
763,23554,ysze
764,23553,pote
765,23543,pięk
766,23541,acja
767,23376,zybk
768,23364,edyn
769,23350,jedy
770,23339,zuje
771,23336,abij
772,23332,zatr
773,23332,ełni
774,23318,dlat
775,23306,yśmy
776,23276,iało
777,23190,okła
778,23181,rywa
779,23170,ażdy
780,23159,załe
781,23130,ażni
782,23127,kami
783,23127,drug
784,23126,asta
785,23121,ynie
786,23109,adaj
787,23093,ewno
788,23063,żnie
789,23035,aleź
790,22955,nika
791,22850,zyje
792,22850,popr
793,22819,szan
794,22807,iado
795,22806,zast
796,22787,zisi
797,22786,koni
798,22647,tała
799,22610,więk
800,22593,edna
801,22592,biła
802,22582,matk
803,22568,ścia
804,22528,kiej
805,22528,alni
806,22506,szeg
807,22500,kani
808,22498,tary
809,22430,eliś
810,22427,dużo
811,22422,span
812,22414,raco
813,22380,eczk
814,22350,awił
815,22329,ozwo
816,22329,zyłe
817,22327,ęcia
818,22323,eniu
819,22312,zien
820,22298,stwa
821,22296,posł
822,22285,zech
823,22252,powa
824,22248,prez
825,22243,spos
826,22206,ęści
827,22201,krzy
828,22191,eprz
829,22163,adom
830,22088,omyś
831,22031,osób
832,22003,adzw
833,22002,rzyc
834,21956,rzyw
835,21950,alne
836,21922,jące
837,21915,ięci
838,21902,aści
839,21879,ługo
840,21790,moją
841,21789,omoc
842,21763,odda
843,21716,yłam
844,21669,poni
845,21663,yszł
846,21658,alny
847,21655,warz
848,21655,osłu
849,21650,skąd
850,21647,eśni
851,21636,dasz
852,21621,radz
853,21576,ścią
854,21576,jsce
855,21540,zęśc
856,21439,acow
857,21424,ogła
858,21422,araz
859,21411,iony
860,21387,dowi
861,21383,mysł
862,21381,eńst
863,21335,inni
864,21322,nowi
865,21293,wiła
866,21251,pita
867,21245,żliw
868,21245,zyła
869,21200,kuje
870,21162,podz
871,21108,ypad
872,20964,woli
873,20960,zykr
874,20870,napi
875,20866,jący
876,20851,worz
877,20845,doba
878,20820,nala
879,20794,ilka
880,20794,czaj
881,20793,uwie
882,20788,tałe
883,20745,odze
884,20726,szło
885,20643,minu
886,20630,astę
887,20624,bran
888,20607,czor
889,20604,iene
890,20580,ycia
891,20579,alaz
892,20563,ebyś
893,20502,pójd
894,20495,licj
895,20495,oroz
896,20483,ygod
897,20478,zyzn
898,20473,obię
899,20451,łopa
900,20447,nisz
901,20442,żeni
902,20409,iero
903,20382,lazł
904,20351,ożna
905,20348,nawi
906,20333,żyje
907,20322,lera
908,20318,swoi
909,20294,nied
910,20261,zbyt
911,20253,gada
912,20250,buję
913,20229,ybko
914,20223,ądzi
915,20210,rawa
916,20199,okol
917,20195,idzę
918,20142,czyt
919,20134,razi
920,20115,iądz
921,20113,tras
922,20100,ymaj
923,20093,dwie
924,20079,łowa
925,20050,zaba
926,20032,inna
927,20029,opak
928,19977,obre
929,19967,awić
930,19966,możn
931,19964,zale
932,19949,nieb
933,19915,ński
934,19902,akim
935,19877,ęcie
936,19870,racy
937,19868,mkni
938,19857,jutr
939,19849,włas
940,19833,byli
941,19810,kieś
942,19800,iągn
943,19795,równ
944,19773,zabr
945,19769,iłaś
946,19757,abaw
947,19753,oweg
948,19746,omóc
949,19742,siad
950,19715,akiś
951,19708,bawi
952,19689,ięks
953,19657,tępn
954,19637,eres
955,19590,tkic
956,19555,ększ
957,19553,zerw
958,19540,tórz
959,19461,zymy
960,19459,możl
961,19459,ożli
962,19459,spod
963,19434,obot
964,19426,brać
965,19388,leci
966,19370,liwe
967,19335,wyci
968,19315,ześn
969,19311,tyle
970,19300,isia
971,19263,acho
972,19228,rzew
973,19216,ańsk
974,19205,ądze
975,19195,wart
976,19190,domo
977,19168,szyc
978,19161,ówis
979,19161,zajm
980,19154,azie
981,19140,akby
982,19140,jakb
983,19124,edno
984,19100,ykro
985,19083,jnie
986,19070,ciąż
987,19052,iemi
988,19024,nada
989,19000,pomi
990,18998,robo
991,18988,ener
992,18979,słow
993,18969,erza
994,18952,abra
995,18934,niep
996,18934,całe
997,18921,inut
998,18912,uści
999,18906,awał
1000,18874,nowy
1001,18856,tuje
1002,18850,znam
1003,18843,łaśc
1004,18822,czar
1005,18803,wiam
1006,18783,owal
1007,18757,znik
1008,18736,iczy
1009,18691,szła
1010,18681,egoś
1011,18665,leni
1012,18664,ówię
1013,18611,órzy
1014,18599,siaj
1015,18588,eciw
1016,18588,dneg
1017,18583,wcze
1018,18579,apis
1019,18559,udow
1020,18547,rudn
1021,18532,staj
1022,18531,piep
1023,18527,enią
1024,18514,acje
1025,18503,lata
1026,18491,środ
1027,18483,łego
1028,18475,taje
1029,18467,tóra
1030,18452,kupi
1031,18450,urwa
1032,18445,cięż
1033,18422,owym
1034,18410,nowe
1035,18394,niki
1036,18383,abie
1037,18366,ator
1038,18364,ecze
1039,18362,rzeć
1040,18350,acuj
1041,18330,tori
1042,18311,zapr
1043,18310,rano
1044,18296,łość
1045,18294,racu
1046,18278,cowa
1047,18263,arza
1048,18255,będą
1049,18249,iewi
1050,18247,zroz
1051,18241,rozw
1052,18240,erow
1053,18205,uszc
1054,18136,ieśc
1055,18131,zasa
1056,18120,posó
1057,18108,lecz
1058,18099,iały
1059,18095,ciem
1060,18053,aniu
1061,18049,rego
1062,18032,róbo
1063,18030,nieś
1064,18018,óbow
1065,18008,rozp
1066,18004,szej
1067,17996,olej
1068,17980,anim
1069,17954,wyko
1070,17951,ymać
1071,17941,młod
1072,17907,ogoś
1073,17907,kłam
1074,17901,zcza
1075,17899,serc
1076,17885,ażne
1077,17880,zasz
1078,17880,tobi
1079,17870,ecia
1080,17831,abym
1081,17810,eszt
1082,17767,lała
1083,17709,głby
1084,17686,pies
1085,17658,adne
1086,17652,dźmy
1087,17647,orma
1088,17636,byśm
1089,17628,ógłb
1090,17623,ieję
1091,17610,ziny
1092,17550,niąd
1093,17528,oszu
1094,17521,źcie
1095,17505,wnik
1096,17488,łośc
1097,17485,roku
1098,17468,adan
1099,17459,bieg
1100,17447,pode
1101,17441,spój
1102,17439,isko
1103,17437,skar
1104,17432,łasn
1105,17423,czer
1106,17390,wili
1107,17371,zwią
1108,17346,rugi
1109,17344,yliś
1110,17329,najw
1111,17324,ójrz
1112,17324,pójr
1113,17312,icze
1114,17283,wspó
1115,17265,dowo
1116,17193,miel
1117,17188,zyli
1118,17179,łoży
1119,17179,form
1120,17178,rzyg
1121,17079,ówić
1122,17072,gran
1123,17046,ojci
1124,17045,utro
1125,17034,mamo
1126,17002,głos
1127,16985,król
1128,16979,wane
1129,16946,sobą
1130,16926,rato
1131,16893,jemn
1132,16886,łupi
1133,16883,śliw
1134,16872,nazw
1135,16867,pańs
1136,16864,ewie
1137,16861,decy
1138,16859,wiał
1139,16855,nocy
1140,16852,puśc
1141,16831,ejść
1142,16824,pusz
1143,16796,poda
1144,16781,czej
1145,16772,okto
1146,16771,dokt
1147,16741,szal
1148,16719,adać
1149,16713,dzic
1150,16670,zczy
1151,16661,abił
1152,16653,ywać
1153,16649,tato
1154,16640,tasz
1155,16638,edyś
1156,16615,mord
1157,16614,nauc
1158,16609,miec
1159,16600,kier
1160,16581,trud
1161,16566,erdz
1162,16565,rczy
1163,16524,adny
1164,16507,rzeg
1165,16497,list
1166,16487,brał
1167,16467,zone
1168,16452,znać
1169,16452,zyta
1170,16440,zuję
1171,16418,owej
1172,16404,oważ
1173,16370,howa
1174,16365,pora
1175,16362,brat
1176,16355,adal
1177,16303,lefo
1178,16299,woic
1179,16294,biec
1180,16287,otra
1181,16250,aczn
1182,16246,aucz
1183,16211,iłoś
1184,16197,efon
1185,16194,elef
1186,16153,wcią
1187,16138,otyk
1188,16135,stor
1189,16127,taka
1190,16124,niko
1191,16120,cisz
1192,16119,bron
1193,16092,osił
1194,16039,łama
1195,15995,mowa
1196,15991,edni
1197,15972,dobn
1198,15946,rzwi
1199,15934,tara
1200,15926,drzw
1201,15914,ziłe
1202,15874,ściw
1203,15838,eszł
1204,15832,port
1205,15828,dokł
1206,15819,sowa
1207,15778,dźci
1208,15775,wypa
1209,15773,darz
1210,15763,spró
1211,15752,zapa
1212,15736,leży
1213,15699,ceni
1214,15661,ione
1215,15637,ałab
1216,15635,kosz
1217,15604,opro
1218,15595,komp
1219,15560,mocy
1220,15527,ziwn
1221,15482,ócił
1222,15450,tkim
1223,15431,chro
1224,15431,leźć
1225,15411,znow
1226,15407,ziła
1227,15400,ogra
1228,15384,leka
1229,15379,omoś
1230,15374,łopc
1231,15355,iwie
1232,15345,odow
1233,15341,ciół
1234,15339,zgad
1235,15286,edne
1236,15277,iost
1237,15267,iach
1238,15264,były
1239,15253,hist
1240,15168,dają
1241,15164,świę
1242,15156,nowu
1243,15147,sios
1244,15081,ynaj
1245,15076,orem
1246,15073,atwi
1247,15069,cież
1248,15061,rych
1249,15047,owia
1250,15017,wodu
1251,15003,mały
1252,14979,sami
1253,14969,szef
1254,14966,tyka
1255,14929,łbyś
1256,14916,pszy
1257,14912,wyba
1258,14907,erwo
1259,14903,ówią
1260,14894,nosi
1261,14883,grze
1262,14873,ówni
1263,14862,awaj
1264,14847,koju
1265,14845,chni
1266,14838,rodk
1267,14824,acza
1268,14822,rzer
1269,14815,ydaj
1270,14810,ybac
1271,14777,yści
1272,14763,ieku
1273,14758,bili
1274,14734,zęśl
1275,14734,ęśli
1276,14719,bądź
1277,14696,ywał
1278,14683,znał
1279,14666,hron
1280,14665,żczy
1281,14665,ężcz
1282,14664,ażde
1283,14651,olni
1284,14646,yzna
1285,14646,nion
1286,14636,ejrz
1287,14635,zeda
1288,14614,mężc
1289,14609,ytan
1290,14601,ajem
1291,14593,icja
1292,14586,zieś
1293,14558,małe
1294,14553,pada
1295,14546,knij
1296,14539,całk
1297,14531,mina
1298,14528,jści
1299,14505,dnyc
1300,14480,yśle
1301,14459,udni
1302,14405,różn
1303,14388,wisk
1304,14351,eczo
1305,14341,ciłe
1306,14331,łaci
1307,14297,tali
1308,14296,owyc
1309,14286,łych
1310,14283,film
1311,14279,stal
1312,14276,ielu
1313,14273,kach
1314,14245,zyci
1315,14244,sama
1316,14228,zało
1317,14218,tygo
1318,14195,pali
1319,14193,siąc
1320,14179,omys
1321,14144,usta
1322,14129,edze
1323,14123,dsta
1324,14118,ació
1325,14102,gram
1326,14087,walc
1327,14078,piek
1328,14075,maga
1329,14069,rzał
1330,14064,ojni
1331,14050,ecko
1332,14043,cies
1333,14026,najm
1334,13962,iszc
1335,13947,omin
1336,13944,ekać
1337,13934,yjec
1338,13929,mogą
1339,13924,pisz
1340,13905,bliż
1341,13896,bimy
1342,13892,międ
1343,13884,razy
1344,13883,chód
1345,13866,kojn
1346,13865,imię
1347,13859,panu
1348,13849,łnie
1349,13844,złam
1350,13829,amia
1351,13802,onił
1352,13787,poza
1353,13767,same
1354,13752,wygr
1355,13751,jszy
1356,13747,zako
1357,13735,ałat
1358,13733,wsta
1359,13717,chor
1360,13708,zans
1361,13705,apie
1362,13699,arów
1363,13690,rzyd
1364,13674,żeli
1365,13633,ażaj
1366,13623,rawy
1367,13621,rach
1368,13605,eżel
1369,13596,astr
1370,13579,zkod
1371,13571,zdro
1372,13562,enta
1373,13562,powr
1374,13552,osze
1375,13549,łoby
1376,13536,zdję
1377,13533,nneg
1378,13526,lnoś
1379,13506,czkę
1380,13495,jeże
1381,13488,karz
1382,13486,cent
1383,13485,mian
1384,13484,rzon
1385,13484,nicy
1386,13475,teśc
1387,13466,maci
1388,13449,lowa
1389,13449,skor
1390,13437,abić
1391,13433,arty
1392,13417,padł
1393,13368,ócić
1394,13365,atka
1395,13362,sięc
1396,13361,aczę
1397,13354,żart
1398,13346,odcz
1399,13335,aczą
1400,13306,czyz
1401,13258,nume
1402,13257,umer
1403,13239,lacj
1404,13237,sięg
1405,13223,poje
1406,13209,rtwi
1407,13197,mili
1408,13190,mnia
1409,13185,tamt
1410,13182,okaż
1411,13179,jmuj
1412,13131,liby
1413,13117,asie
1414,13108,ciła
1415,13104,najp
1416,13099,ydzi
1417,13095,amer
1418,13091,ogli
1419,13085,ejdź
1420,13076,nniś
1421,13053,mama
1422,13039,ączy
1423,12985,oczą
1424,12974,jaką
1425,12974,mogl
1426,12967,obim
1427,12959,ksią
1428,12958,ozwó
1429,12958,onić
1430,12952,żona
1431,12951,ratu
1432,12942,ciwi
1433,12929,wilę
1434,12916,opow
1435,12912,zygo
1436,12901,lony
1437,12885,psze
1438,12881,zrób
1439,12878,ontr
1440,12865,bija
1441,12859,ekar
1442,12856,zgod
1443,12853,ubię
1444,12846,złoś
1445,12834,kowi
1446,12828,broń
1447,12811,azał
1448,12809,erci
1449,12808,dłem
1450,12803,rogi
1451,12799,zona
1452,12789,śpie
1453,12781,adam
1454,12779,iąza
1455,12775,alon
1456,12768,czyl
1457,12761,istr
1458,12745,lneg
1459,12733,rstw
1460,12727,iwoś
1461,12724,korz
1462,12705,erzę
1463,12700,krad
1464,12699,komu
1465,12692,wyjś
1466,12678,odbi
1467,12670,alcz
1468,12670,liwo
1469,12654,enię
1470,12597,ierc
1471,12585,wycz
1472,12556,tecz
1473,12554,enty
1474,12537,cier
1475,12534,zwyc
1476,12532,zwyk
1477,12524,kośc
1478,12524,szpi
1479,12522,czna
1480,12522,atyc
1481,12514,zarn
1482,12501,urat
1483,12498,edłe
1484,12496,ster
1485,12479,spie
1486,12471,gnie
1487,12456,dent
1488,12453,jsze
1489,12447,wana
1490,12435,nięt
1491,12434,zeli
1492,12409,dość
1493,12381,iona
1494,12376,rakt
1495,12376,tańc
1496,12348,czeń
1497,12328,sztu
1498,12313,inac
1499,12312,iają
1500,12312,cjal
1501,12306,ońcu
1502,12275,akuj
1503,12270,tarz
1504,12254,oświ
1505,12243,esią
1506,12230,lejn
1507,12226,ater
1508,12206,kapi
1509,12200,diab
1510,12199,encj
1511,12194,pozo
1512,12182,ebra
1513,12176,nymi
1514,12153,nios
1515,12148,atak
1516,12144,rocz
1517,12138,wrot
1518,12133,apro
1519,12131,córk
1520,12109,mist
1521,12108,jrze
1522,12104,reze
1523,12086,zycz
1524,12083,lkie
1525,12075,jaln
1526,12075,szaj
1527,12074,żywa
1528,12074,mery
1529,12071,życz
1530,12071,bior
1531,12069,ytał
1532,12067,iągl
1533,12064,yczy
1534,12060,apit
1535,12050,gośc
1536,12033,czuc
1537,12026,dało
1538,12023,księ
1539,12014,adek
1540,11998,jaka
1541,11975,dnym
1542,11970,czka
1543,11967,ągle
1544,11966,zimy
1545,11963,djęc
1546,11960,kawa
1547,11955,atow
1548,11949,iężk
1549,11946,czki
1550,11940,acił
1551,11932,emni
1552,11932,esie
1553,11925,dałe
1554,11922,boga
1555,11899,rzeż
1556,11898,brak
1557,11865,apła
1558,11859,koro
1559,11855,ugie
