,freq,ngrams
112,37264,^kole
113,37146,^słys
114,37077,^twój
115,36876,^mogł
116,36685,^pozw
117,36648,^znac
118,36556,^pomo
119,36383,^niec
120,36337,^tobą
121,36320,^słuc
122,36312,^chol
123,35663,^spok
124,35070,^pami
125,35020,^pocz
126,34831,^osta
127,34612,^stan
128,34115,^rozm
129,33920,^raze
130,33868,^pana
131,33727,^spot
132,33720,^byłe
133,33419,^boże
134,33269,^albo
135,33120,^szyb
136,32486,^zami
137,32472,^kobi
138,32411,^mógł
139,31841,^trze
140,31834,^wyst
141,31788,^lubi
142,31621,^prób
143,31114,^odpo
144,31088,^wyda
145,31079,^czuj
146,30674,^kogo
147,30524,^miło
148,30421,^wiec
149,30248,^znaj
150,30019,^żadn
151,29781,^pomó
152,29626,^czem
153,29491,^zmie
154,29439,^gdyb
155,29273,^idzi
156,28881,^lepi
157,28550,^mart
158,28516,^pien
159,28418,^poli
160,28340,^nieg
161,28086,^moim
162,28025,^twoi
163,27717,^prob
164,27682,^patr
165,27607,^uważ
166,27453,^niez
167,27420,^pyta
168,27337,^szko
169,27307,^zamk
170,26934,^jako
171,26878,^zapo
172,26798,^cały
173,26717,^tych
174,26627,^face
175,26476,^końc
176,26358,^dzia
177,26316,^poka
178,26296,^jasn
179,26248,^podo
180,26093,^skoń
181,25840,^powo
182,25761,^dług
183,25745,^nikt
184,25724,^temu
185,25723,^kilk
186,25712,^sieb
187,25521,^wier
188,25438,^ucie
189,25393,^zadz
190,25338,^nast
191,25141,^post
192,25089,^niew
193,24774,^dziw
194,24727,^jede
195,24681,^stąd
196,24678,^najl
197,24677,^drog
198,24508,^późn
199,24494,^kont
200,24364,^nies
201,24334,^posz
202,24238,^inny
203,24158,^nazy
204,24114,^godz
205,23835,^sądz
206,23703,^tele
207,23702,^zara
208,23639,^racj
209,23639,^wrac
210,23622,^wted
211,23579,^dziś
212,23397,^szuk
213,23323,^zatr
214,23127,^drug
215,23096,^wspa
216,22906,^głow
217,22876,^inte
218,22787,^dzis
219,22733,^pote
220,22723,^popr
221,22702,^głup
222,22670,^sprz
223,22568,^dlat
224,22457,^matk
225,22438,^osob
226,22413,^zast
227,22349,^dużo
228,22108,^posł
229,22106,^mieć
230,22019,^plan
231,22004,^wasz
232,21994,^stro
233,21950,^spos
234,21888,^nadz
235,21865,^inne
236,21837,^mają
237,21813,^koni
238,21777,^moją
239,21720,^pięk
240,21650,^skąd
241,21534,^jedy
242,21515,^poni
243,21487,^zach
244,21342,^poko
245,21311,^goto
246,20936,^pozn
247,20821,^wita
248,20722,^uwie
249,20718,^zani
250,20502,^pójd
251,20469,^strz
252,20340,^poro
253,20326,^jedz
254,20319,^sied
255,20244,^napi
256,20193,^swoi
257,19991,^rusz
258,19788,^ciąg
259,19747,^zaba
260,19735,^zabr
261,19639,^minu
262,19571,^możn
263,19469,^nieb
264,19459,^nich
265,19422,^kurw
266,19342,^jutr
267,19279,^umie
268,19140,^jakb
269,18946,^obie
270,18749,^nami
271,18689,^nada
272,18523,^zbyt
273,18516,^niej
274,18315,^niep
275,18206,^zapr
276,18154,^byli
277,18140,^lata
278,18127,^zajm
279,18033,^zroz
280,18030,^nied
281,17907,^będą
282,17890,^serc
283,17875,^żyje
284,17859,^woln
285,17842,^rozp
286,17807,^tobi
287,17792,^tyle
288,17760,^robo
289,17747,^dowi
290,17703,^wyko
291,17673,^rozw
292,17541,^młod
293,17419,^spój
294,17405,^ziem
295,17403,^włas
296,17329,^najw
297,17281,^wspó
298,17235,^wcze
299,17233,^środ
300,17227,^szan
301,17042,^ojci
302,17034,^mamo
303,16933,^król
304,16927,^powa
305,16925,^pode
306,16863,^nazw
307,16780,^znam
308,16759,^dokt
309,16700,^cięż
310,16583,^twar
311,16512,^nauc
312,16356,^ostr
313,16235,^tato
314,16211,^wych
315,16198,^brat
316,16187,^czar
317,16172,^dnia
318,16151,^wcią
319,16077,^całe
320,16039,^nowy
321,15995,^słow
322,15982,^dzwo
323,15893,^drzw
324,15798,^odda
325,15763,^spró
326,15745,^ważn
327,15711,^dokł
328,15689,^zapa
329,15668,^pańs
330,15554,^wiad
331,15547,^wypa
332,15403,^miel
333,15396,^zała
334,15393,^nicz
335,15373,^nowe
336,15250,^zgad
337,15231,^taka
338,15164,^poda
339,15147,^sios
340,15120,^nocy
341,15117,^znow
342,15091,^bezp
343,15088,^równ
344,15001,^były
345,14966,^szef
346,14942,^hist
347,14890,^ciał
348,14810,^mias
349,14697,^wyba
350,14679,^piep
351,14614,^mężc
352,14555,^mały
353,14536,^całk
354,14391,^pora
355,14241,^sama
356,14040,^kosz
357,14025,^częś
358,14003,^film
359,13971,^tygo
360,13885,^kupi
361,13857,^razi
362,13843,^imię
363,13761,^niko
364,13757,^same
365,13752,^wygr
366,13704,^nale
367,13683,^zako
368,13558,^prez
369,13536,^zdję
370,13531,^prow
371,13520,^powr
372,13517,^poza
373,13511,^bądź
374,13495,^jeże
375,13341,^panu
376,13294,^mord
377,13271,^sobą
378,13238,^roku
379,13115,^żart
380,13092,^nume
381,13049,^walc
382,13035,^mama
383,12983,^spod
384,12950,^jaką
385,12944,^ksią
386,12918,^możl
387,12914,^poje
388,12882,^mogą
389,12848,^kłam
390,12767,^zrób
391,12752,^wyci
392,12740,^skor
393,12695,^mili
394,12692,^wyjś
395,12604,^okaz
396,12588,^trud
397,12536,^mogl
398,12450,^komp
399,12448,^szal
400,12432,^szpi
401,12428,^maci
402,12383,^leps
403,12319,^opow
404,12265,^niem
405,12239,^leka
406,12207,^usta
407,12198,^diab
408,12131,^córk
409,12059,^chor
410,12054,^zgod
411,12052,^kapi
412,11954,^pozo
413,11940,^więk
414,11850,^broń
415,11830,^skar
416,11771,^zapł
417,11770,^jaka
418,11728,^najp
419,11689,^odbi
420,11655,^cies
421,11638,^księ
422,11637,^ładn
423,11601,^podz
424,11573,^zgin
425,11541,^podc
426,11536,^wysz
427,11525,^złap
428,11519,^wzią
429,11490,^moic
430,11448,^podr
431,11397,^gośc
432,11396,^list
433,11391,^gówn
434,11349,^razy
435,11347,^boga
436,11339,^licz
437,11320,^spad
438,11252,^zwią
439,11244,^odej
440,11229,^zawi
441,11189,^wyja
442,11076,^kawa
443,11062,^kier
444,11060,^auto
445,11025,^zaję
446,10921,^wypr
447,10919,^dość
448,10881,^zada
449,10871,^różn
450,10851,^wyso
451,10833,^brak
452,10821,^uwag
453,10799,^ojca
454,10790,^świę
455,10768,^biur
456,10754,^dwie
457,10750,^krzy
458,10682,^nien
459,10667,^wojn
460,10648,^obra
461,10635,^popa
462,10629,^pełn
463,10611,^pewi
464,10592,^poch
465,10591,^pows
466,10567,^poja
467,10540,^urod
468,10532,^znas
469,10499,^wysł
470,10492,^brac
471,10488,^swój
472,10478,^poga
473,10452,^płac
474,10447,^międ
475,10425,^wyjd
476,10374,^żona
477,10303,^znis
478,10300,^zale
479,10262,^łatw
480,10259,^resz
481,10238,^poci
482,10222,^seks
483,10210,^wybr
484,10203,^wczo
485,10197,^rozk
486,10180,^wsta
487,10102,^stat
488,10074,^czte
489,10059,^zało
490,10033,^supe
491,10030,^ukry
492,10023,^zagr
493,10006,^kłop
494,10002,^wybi
495,9976,^tamt
496,9925,^dawa
497,9909,^halo
498,9894,^skrz
499,9859,^używ
500,9842,^kraj
501,9832,^leci
502,9831,^bron
503,9814,^małe
504,9802,^wyje
505,9774,^dopi
506,9772,^poło
507,9725,^fran
508,9700,^rzuc
509,9696,^agen
510,9695,^chcą
511,9691,^gada
512,9683,^więz
513,9623,^brzm
514,9598,^info
515,9594,^całą
516,9581,^czyt
517,9581,^rano
518,9579,^dwóc
519,9578,^doką
520,9577,^pano
521,9528,^uder
522,9464,^znik
523,9459,^towa
524,9426,^głos
525,9409,^wart
526,9393,^ofia
527,9389,^pole
528,9380,^wpad
529,9344,^ozna
530,9336,^mist
531,9335,^nimi
532,9334,^stop
533,9330,^jack
534,9325,^poma
535,9294,^podp
536,9226,^wcho
537,9206,^zapy
538,9205,^dawn
539,9182,^zwyk
540,9177,^doty
541,9136,^nagr
542,9128,^kola
543,9122,^ulic
544,9113,^zdob
545,9113,^siln
546,9094,^zasa
547,9091,^uczy
548,9062,^dola
549,9056,^usły
550,9037,^spec
551,9025,^niek
552,9010,^wejś
553,8999,^spęd
554,8997,^bier
555,8990,^dowo
556,8982,^ogól
557,8979,^posi
558,8973,^tysi
559,8968,^lecz
560,8966,^sztu
561,8923,^blis
562,8896,^włos
563,8883,^ręce
564,8870,^istn
565,8854,^najb
566,8829,^znów
567,8826,^zdec
568,8801,^bieg
569,8740,^pann
570,8735,^wina
571,8734,^zmar
572,8725,^krwi
573,8706,^łóżk
574,8697,^potw
575,8663,^wspo
576,8653,^pięć
577,8635,^rząd
578,8627,^ochr
579,8626,^zwie
580,8625,^takż
581,8601,^wsze
582,8589,^umrz
583,8584,^biał
584,8581,^kart
585,8545,^mome
586,8538,^pomi
587,8530,^kluc
588,8518,^stud
589,8468,^zakł
590,8443,^tata
591,8440,^powt
592,8406,^obch
593,8404,^poję
594,8399,^coko
595,8389,^podn
596,8312,^traf
597,8311,^zabó
598,8305,^wyrz
599,8304,^udał
600,8299,^cier
601,8229,^dopó
602,8207,^służ
603,8162,^inac
604,8155,^proc
605,8133,^urat
606,8129,^atak
607,8127,^naty
608,8114,^komu
609,8104,^bawi
610,8089,^punk
611,8084,^uspo
612,8075,^duch
613,8073,^słod
614,8070,^pods
615,8061,^parę
616,8048,^decy
617,8033,^gran
618,8032,^cent
619,8011,^jech
620,8003,^oglą
621,7998,^ciek
622,7965,^wyno
623,7949,^spor
624,7941,^otwo
625,7938,^glin
626,7938,^muzy
627,7915,^fajn
628,7902,^amer
629,7899,^czys
630,7899,^wyob
631,7885,^walk
632,7864,^opie
633,7861,^krew
634,7848,^stwo
635,7846,^czer
636,7842,^firm
637,7831,^oper
638,7826,^wcal
639,7807,^wiek
640,7807,^papi
641,7773,^klas
642,7737,^głów
643,7723,^zasł
644,7707,^nieź
645,7695,^sytu
646,7682,^norm
647,7680,^stać
648,7646,^zauw
649,7584,^zdro
650,7546,^bank
651,7541,^usią
652,7523,^odci
653,7510,^podw
654,7504,^sens
655,7486,^park
656,7462,^szer
657,7418,^wejd
658,7395,^grup
659,7394,^grze
660,7390,^zauf
661,7390,^seri
662,7387,^doda
663,7347,^scho
664,7331,^kośc
665,7325,^gorą
666,7294,^mocn
667,7263,^cudo
668,7261,^tłum
669,7236,^poru
670,7224,^bada
671,7223,^opuś
672,7223,^racz
673,7207,^tema
674,7186,^gwia
675,7186,^uczu
676,7163,^zdar
677,7161,^zwyc
678,7151,^obud
679,7140,^zewn
680,7124,^obaw
681,7120,^dusz
682,7111,^czuł
683,7085,^zawo
684,7084,^zmia
685,7067,^spóź
686,7060,^ares
687,7060,^pozb
688,7047,^suki
689,7046,^wypi
690,7032,^czyn
691,7019,^ślub
692,7005,^umar
693,7002,^pokó
694,7000,^śpie
695,6999,^ruch
696,6991,^wyni
697,6984,^ubra
698,6948,^odwi
699,6948,^part
700,6936,^taką
701,6908,^drod
702,6898,^idio
703,6881,^gene
704,6833,^cich
705,6833,^zdra
706,6827,^śled
707,6812,^bied
708,6799,^seku
709,6710,^wyją
710,6706,^tren
711,6700,^staw
712,6700,^spoj
713,6700,^prof
714,6688,^czyż
715,6669,^syna
716,6667,^nosi
717,6667,^obse
718,6665,^skle
719,6657,^zupe
720,6624,^cała
721,6618,^naro
722,6612,^trak
723,6612,^wyra
724,6601,^wska
725,6601,^impr
726,6591,^ślad
727,6574,^zbie
728,6565,^syst
729,6557,^oddz
730,6539,^doko
731,6530,^sześ
732,6511,^wyłą
733,6483,^życz
734,6467,^kana
735,6466,^dosk
736,6462,^złot
737,6458,^zwol
738,6436,^wład
739,6422,^marz
740,6420,^prog
741,6392,^taje
742,6391,^narz
743,6389,^hote
744,6387,^oszu
745,6375,^pójś
746,6357,^mała
747,6329,^scen
748,6317,^pogr
749,6313,^kaza
750,6311,^odkr
751,6309,^odzy
752,6304,^głod
753,6299,^odwa
754,6285,^złam
755,6282,^kimś
756,6271,^fakt
757,6262,^dłuż
758,6253,^klie
759,6237,^spro
760,6225,^test
761,6218,^obro
762,6216,^miłe
763,6210,^psyc
764,6208,^pisa
765,6196,^otwa
766,6190,^zbli
767,6185,^rozs
768,6173,^częs
769,6165,^ręka
770,6157,^wody
771,6138,^tatu
772,6127,^zasz
773,6115,^samy
774,6107,^rand
775,6097,^mózg
776,6096,^daje
777,6041,^mieś
778,6036,^podł
779,6035,^skur
780,6033,^ciem
781,6030,^połu
782,6026,^choc
783,6019,^wezw
784,6013,^nauk
785,6011,^ukra
786,6011,^podd
787,5986,^sier
788,5985,^tańc
789,5982,^eksp
790,5980,^pust
791,5970,^dowó
792,5969,^idea
793,5938,^okro
794,5917,^ojcz
795,5903,^głęb
796,5892,^pona
797,5884,^wybo
798,5876,^zesz
799,5869,^małż
800,5867,^ogro
801,5857,^choć
802,5844,^radę
803,5844,^spać
804,5839,^prag
805,5839,^bomb
806,5830,^spie
807,5820,^połą
808,5797,^znak
809,5794,^półn
810,5794,^wymi
811,5784,^wymy
812,5781,^wytr
813,5764,^budy
814,5756,^tęsk
815,5754,^tydz
816,5750,^druż
817,5738,^okol
818,5734,^odwr
819,5730,^ofic
820,5715,^zimn
821,5711,^kump
822,5687,^mało
823,5683,^słoń
824,5683,^chro
825,5678,^lini
826,5677,^ocze
827,5659,^duży
828,5625,^oboj
829,5615,^wpro
830,5610,^zain
831,5593,^pies
832,5588,^zape
833,5575,^obec
834,5567,^piek
835,5559,^rękę
836,5548,^piąt
837,5545,^zmus
838,5543,^dopr
839,5542,^pozy
840,5531,^rozd
841,5525,^wkró
842,5521,^góry
843,5512,^wyna
844,5511,^wido
845,5492,^natu
846,5479,^sekr
847,5467,^otwó
848,5460,^kolo
849,5456,^pope
850,5444,^byłb
851,5438,^pali
852,5421,^napa
853,5411,^wybu
854,5411,^słab
855,5396,^spyt
856,5377,^uśmi
857,5372,^tymi
858,5363,^poży
859,5362,^para
860,5355,^posp
861,5344,^jedź
862,5339,^mądr
863,5339,^pono
864,5338,^twie
865,5331,^pasu
866,5331,^żołn
867,5327,^włąc
868,5316,^utrz
869,5311,^odna
870,5311,^drze
871,5310,^wszę
872,5299,^komi
873,5293,^zapi
874,5290,^siad
875,5287,^zdan
876,5283,^pogo
877,5269,^wydo
878,5266,^zają
879,5263,^roze
880,5263,^stoi
881,5255,^zbro
882,5249,^wyma
883,5239,^wycz
884,5239,^udzi
885,5234,^mate
886,5231,^pacj
887,5219,^zesp
888,5217,^sami
889,5213,^rozb
890,5188,^oska
891,5183,^pios
892,5170,^wraż
893,5157,^babc
894,5146,^styl
895,5146,^ogni
896,5142,^skła
897,5129,^synu
898,5124,^wątp
899,5123,^okay
900,5121,^smut
901,5117,^kame
902,5112,^kuch
903,5111,^górę
904,5102,^wami
905,5099,^wedł
906,5087,^orga
907,5083,^tran
908,5076,^wypu
909,5063,^tędy
910,5058,^dete
911,5049,^arty
912,5042,^obej
913,5039,^żade
914,5023,^ryzy
915,5022,^męża
916,5015,^czyl
917,5010,^nark
918,5007,^klub
919,5007,^wzię
920,5004,^wezm
921,5003,^nagl
922,4994,^wrog
923,4993,^mary
924,4988,^razu
925,4976,^boha
926,4965,^zmęc
927,4960,^zgub
928,4959,^duże
929,4953,^grat
930,4949,^stój
931,4946,^ojce
932,4938,^cias
933,4934,^piln
934,4912,^poca
935,4903,^znał
936,4893,^otrz
937,4874,^zjed
938,4838,^tros
939,4825,^ocal
940,4822,^wojs
941,4813,^odeb
942,4811,^znać
943,4803,^imie
944,4796,^gotó
945,4770,^odch
946,4769,^najs
947,4766,^dotr
948,4764,^rozg
949,4762,^błąd
950,4748,^otwi
951,4743,^drin
952,4727,^pane
953,4715,^szac
954,4713,^wieś
955,4709,^krok
956,4708,^radz
957,4692,^tech
958,4682,^najg
959,4655,^radi
960,4650,^okre
961,4649,^mini
962,4649,^magi
963,4647,^pobi
964,4642,^wiar
965,4627,^trwa
966,4622,^mark
967,4617,^form
968,4608,^kons
969,4608,^zdaj
970,4607,^śmia
971,4605,^bior
972,4602,^jazd
973,4601,^dumn
974,4601,^boję
975,4601,^byci
976,4591,^gość
977,4572,^doro
978,4557,^boli
979,4556,^rady
980,4555,^wpły
981,4551,^wysp
982,4549,^wkur
983,4543,^mecz
984,4528,^wstr
985,4525,^zarz
986,4523,^szla
987,4509,^palc
988,4508,^inni
989,4505,^pisz
990,4482,^staj
991,4467,^obia
992,4464,^ocho
993,4454,^złeg
994,4448,^dasz
995,4440,^gaze
996,4434,^prop
997,4432,^bois
998,4424,^rany
999,4417,^zask
1000,4416,^piłk
1001,4416,^akcj
1002,4395,^umow
1003,4395,^zech
1004,4387,^kosm
1005,4381,^języ
1006,4373,^jork
1007,4372,^skon
1008,4371,^dałe
1009,4370,^abyś
1010,4364,^metr
1011,4356,^dośw
1012,4352,^miły
1013,4350,^obok
1014,4347,^puść
1015,4347,^komó
1016,4346,^plec
1017,4344,^umys
1018,4342,^prod
1019,4339,^żonę
1020,4339,^pośw
1021,4339,^zado
1022,4333,^łącz
1023,4325,^wykr
1024,4322,^kręc
1025,4321,^porw
1026,4316,^okoł
1027,4313,^ścia
1028,4308,^wysi
1029,4308,^złoż
1030,4303,^pusz
1031,4301,^nieo
1032,4286,^kwia
1033,4282,^inst
1034,4274,^kami
1035,4271,^doku
1036,4268,^zgło
1037,4266,^społ
1038,4258,^trac
1039,4252,^nogi
1040,4242,^błag
1041,4241,^urzą
1042,4240,^opus
1043,4240,^pija
1044,4238,^weźm
1045,4232,^spał
1046,4230,^adre
1047,4228,^skór
1048,4228,^herb
1049,4227,^spal
1050,4220,^znie
1051,4212,^pokł
1052,4210,^wsty
1053,4208,^bosk
1054,4208,^wios
1055,4205,^kurc
1056,4204,^fors
1057,4199,^pięt
1058,4196,^ulub
1059,4193,^dupk
1060,4188,^winn
1061,4182,^publ
1062,4181,^port
1063,4178,^tyłe
1064,4178,^ukła
1065,4177,^niby
1066,4162,^pryw
1067,4161,^osią
1068,4153,^oddy
1069,4147,^wewn
1070,4139,^mimo
1071,4139,^fant
1072,4138,^krót
1073,4135,^wsch
1074,4135,^udaw
1075,4126,^tyłu
1076,4120,^wida
1077,4097,^roma
1078,4096,^uzna
1079,4087,^mamu
1080,4080,^pozi
1081,4079,^nieu
1082,4072,^misj
1083,4064,^zwar
1084,4061,^grub
1085,4051,^dole
1086,4043,^ciąż
1087,4043,^odcz
1088,4040,^sąsi
1089,4039,^konk
1090,4027,^jeźd
1091,4026,^sygn
1092,4023,^lotn
1093,4014,^udow
1094,4009,^spow
1095,4008,^oraz
1096,4004,^rapo
1097,4003,^wywi
1098,4000,^kara
1099,3996,^skup
1100,3995,^nadc
1101,3978,^hand
1102,3977,^nowa
1103,3975,^okła
1104,3975,^rami
1105,3973,^obow
1106,3969,^stac
1107,3965,^wres
1108,3963,^stol
1109,3962,^ziel
1110,3954,^proj
1111,3953,^zate
1112,3953,^powó
1113,3943,^wści
1114,3938,^bile
1115,3928,^doce
1116,3926,^odką
1117,3921,^osób
1118,3921,^tere
1119,3919,^ludź
1120,3910,^krad
1121,3901,^grać
1122,3885,^wari
1123,3878,^górz
1124,3876,^wujk
1125,3872,^smak
1126,3856,^zaro
1127,3854,^wyśl
1128,3852,^zamo
1129,3852,^świą
1130,3847,^dała
1131,3839,^myli
1132,3833,^zwró
1133,3830,^podj
1134,3802,^ogie
1135,3799,^żało
1136,3796,^pory
1137,3792,^demo
1138,3782,^dajc
1139,3782,^osza
1140,3781,^wypo
1141,3775,^odes
1142,3774,^zaat
1143,3771,^armi
1144,3766,^wola
1145,3764,^dziu
1146,3758,^mnós
1147,3753,^zama
1148,3740,^płyn
1149,3732,^medy
1150,3732,^tacy
1151,3728,^wysy
1152,3724,^jeba
1153,3723,^modl
1154,3722,^bzdu
1155,3718,^ocza
1156,3717,^stre
1157,3717,^pokr
1158,3712,^pośl
1159,3706,^sypi
1160,3704,^żony
1161,3703,^geni
1162,3696,^zasi
1163,3693,^małą
1164,3686,^pułk
1165,3681,^cisz
1166,3672,^zawa
1167,3670,^lekc
1168,3669,^cofn
1169,3667,^wzro
1170,3667,^popi
1171,3659,^unik
1172,3658,^dysk
1173,3654,^zbud
1174,3654,^ster
1175,3651,^łazi
1176,3649,^żoną
1177,3646,^korz
1178,3645,^zagi
1179,3640,^wyro
1180,3638,^wdzi
1181,3625,^uroc
1182,3620,^pręd
1183,3619,^zdol
1184,3616,^ener
1185,3615,^wzgl
1186,3614,^pośp
1187,3610,^bogu
1188,3595,^sędz
1189,3592,^ciep
1190,3577,^rzek
1191,3576,^band
1192,3574,^isto
1193,3573,^celu
1194,3572,^błęd
1195,3571,^dosy
1196,3563,^naci
1197,3560,^domy
1198,3557,^zebr
1199,3553,^ratu
1200,3548,^ćwic
1201,3547,^najm
1202,3546,^potę
1203,3528,^dotk
1204,3528,^dźwi
1205,3524,^terr
1206,3517,^stos
1207,3512,^doch
1208,3512,^dołą
1209,3509,^póki
1210,3503,^prom
1211,3500,^odsz
1212,3498,^zamó
1213,3497,^słon
1214,3495,^upew
1215,3490,^osie
1216,3489,^loka
1217,3483,^czwa
1218,3482,^minę
1219,3478,^odro
1220,3478,^żyją
1221,3476,^brud
1222,3473,^uwol
1223,3467,^uczc
1224,3458,^rozc
1225,3454,^śnia
1226,3445,^upra
1227,3434,^odpr
1228,3431,^zdej
1229,3430,^ależ
1230,3428,^wizy
1231,3416,^week
1232,3414,^naka
1233,3411,^znan
1234,3411,^gorz
1235,3409,^torb
1236,3408,^wype
1237,3402,^nową
1238,3402,^nick
1239,3400,^wsad
1240,3391,^przo
1241,3387,^polu
1242,3384,^nasi
1243,3376,^marn
1244,3373,^miec
1245,3372,^grac
1246,3369,^elek
1247,3367,^cało
1248,3367,^bizn
1249,3366,^rach
1250,3362,^dora
1251,3361,^morz
1252,3360,^jaja
1253,3345,^konc
1254,3345,^umów
1255,3336,^ścią
1256,3335,^dosz
1257,3328,^włam
1258,3323,^odsu
1259,3323,^poża
1260,3321,^kwes
1261,3319,^woda
1262,3315,^ście
1263,3311,^słyc
1264,3307,^dyre
1265,3307,^czyj
1266,3306,^kost
1267,3305,^dani
1268,3303,^siły
1269,3298,^jeść
1270,3298,^żegn
1271,3292,^ślic
1272,3283,^odwo
1273,3278,^poże
1274,3278,^koło
1275,3277,^tale
1276,3269,^rann
1277,3264,^upad
1278,3256,^pist
1279,3255,^opró
1280,3254,^nowo
1281,3254,^wyco
1282,3251,^cora
1283,3246,^ktok
1284,3245,^rest
1285,3242,^codz
1286,3238,^angi
1287,3238,^zazd
1288,3237,^grał
1289,3230,^zjeś
1290,3230,^gors
1291,3230,^twor
1292,3229,^jadę
1293,3219,^tani
1294,3219,^buty
1295,3216,^waru
1296,3215,^kuzy
1297,3212,^mowy
1298,3211,^złod
1299,3209,^stam
1300,3207,^odrz
1301,3206,^wydz
1302,3205,^tony
1303,3182,^wsia
1304,3178,^ofer
1305,3170,^świn
1306,3168,^ucze
1307,3155,^brać
1308,3147,^oświ
1309,3142,^dwoj
1310,3138,^śnie
1311,3138,^zeps
1312,3132,^pilo
1313,3123,^anio
1314,3117,^odle
1315,3112,^wyle
1316,3111,^dopa
1317,3108,^gard
1318,3107,^bibl
1319,3107,^zakr
1320,3106,^lunc
1321,3105,^bute
1322,3105,^gang
1323,3100,^kilo
1324,3094,^zega
1325,3089,^rado
1326,3083,^pobl
1327,3081,^woli
1328,3077,^speł
1329,3074,^fałs
1330,3066,^wiat
1331,3055,^labo
1332,3055,^uprz
1333,3053,^drob
1334,3052,^wali
1335,3048,^deli
1336,3046,^fina
1337,3046,^dota
1338,3046,^wytł
1339,3045,^zejd
1340,3041,^tajn
1341,3037,^wini
1342,3034,^lask
1343,3028,^henr
1344,3025,^odpa
1345,3019,^zawr
1346,3015,^słów
1347,3015,^abso
1348,3010,^mocy
1349,3001,^piec
1350,2996,^teor
1351,2995,^piel
1352,2994,^ubie
1353,2987,^piwo
1354,2985,^trup
1355,2973,^kata
1356,2971,^kasy
1357,2970,^nawi
1358,2964,^chrz
1359,2964,^opis
1360,2954,^sumi
1361,2953,^akto
1362,2953,^odpu
1363,2950,^zezn
1364,2948,^oszc
1365,2936,^kome
1366,2936,^czoł
1367,2923,^samą
1368,2922,^zamy
1369,2916,^wokó
1370,2896,^bill
1371,2894,^wywo
1372,2891,^chęt
1373,2889,^krwa
1374,2886,^rozr
1375,2883,^dach
1376,2882,^will
1377,2879,^wybó
1378,2869,^maga
1379,2859,^zaci
1380,2858,^głoś
1381,2858,^spis
1382,2856,^kawę
1383,2853,^zaku
1384,2851,^mięs
1385,2839,^źród
1386,2838,^dran
1387,2838,^zabe
1388,2830,^bała
1389,2827,^obcy
1390,2821,^gram
1391,2812,^zaka
1392,2808,^użyć
1393,2806,^noga
1394,2806,^insp
1395,2805,^jadł
1396,2799,^sław
1397,2798,^okej
1398,2791,^meta
1399,2789,^nier
1400,2786,^okrę
1401,2786,^konf
1402,2780,^zjaw
1403,2780,^zata
1404,2776,^nerw
1405,2767,^wolę
1406,2762,^kiep
1407,2759,^budo
1408,2758,^nade
1409,2751,^odno
1410,2748,^domo
1411,2744,^prot
1412,2739,^prak
1413,2737,^zden
1414,2737,^bram
1415,2736,^zran
1416,2735,^ptak
1417,2731,^darm
1418,2729,^mani
1419,2726,^zjad
1420,2725,^suge
1421,2724,^rana
1422,2724,^syne
1423,2723,^kari
1424,2718,^wyzn
1425,2714,^dene
1426,2710,^zerw
1427,2709,^kawy
1428,2706,^malu
1429,2696,^dane
